"idtwitter","subj","pos","neg","iro","top","TEXT"
"396563776025423873","0","0","0","0","0","Il pm Caselli dice che la Ligresti è stata scarcerata dopo una perizia specialistica, ed anche perché voleva patteggiare. Cosa che ha fatto."
"193102555457400832","1","0","1","0","1","Tweet Not Available"
"194888206913765380","0","0","0","0","1","#openpa #elepa La vicenda della piazza negata nel Blog di Beppe #Grillo http://fb.me/1A8LT5k0e "
"195606344563302403","0","0","0","0","1","Tweet Not Available"
"137265954261450752","1","1","0","0","1","Tweet Not Available"
"136966705703419904","1","1","1","0","1","#monti pur essendo un governo di destra, il governo Monti non mi dispiace!Certo, un banchiere allo sviluppo economico è un scelta infelice"
"143729621744099328","1","0","1","0","1","professor #monti: bocciato! #manovra"
"391878267499978752","1","1","0","0","0","ti voglio bene.. @styleshire"
"133811551571423232","0","0","0","0","1","Perchè Silvio deve lasciare il posto a Mario #Monti #dimissioni #opencamera #acasa #aeiouy @AkropolisMag http://akropolismagazine.it/politica/perche-silvio-no-e-mario-si/ …"
"136830019656892417","0","0","0","0","1","Che ne pensate dei nomi del governo monti? Ditelo in tre parole con l'hashtag #3parolesumonti"
"155758050416934912","0","0","0","0","1","""Alcuni mettono mani nelle tasche degli italiani: sono evasori rispetto a contribuenti"". Mario #MontiVero, ma troppe tasse=troppa evasione"
"156092551424786432","1","0","1","1","1","Laura Pausini e poi il presidente del Consiglio Mario Monti @chetempochefa sceglie bene i suoi ospiti!"
"193067154256568320","1","1","0","0","1","#piazzapulita #Grillo riesce a mobilitare il popolo, fino ad ora passivo a tutti gli affari loschi dei partiti. Questa è politica vera!"
"191211770906542080","1","0","1","0","0","Grecia, Irlanda e Italia. Aumentano i suicidi in Europa. Esistono i mandanti: BCE e chi la sostiene, da Monti a Merkelhttp://www.nytimes.com/2012/04/15/world/europe/increasingly-in-europe-suicides-by-economic-crisis.html?pagewanted=1&_r=1&ref=global-home …"
"393492374183505920","1","1","0","0","0","Stai bene quando basta niente x farti sorridere ! quando uno ""Scema"" è una felicità immensa!"
"190443790983643138","1","1","0","0","0","Tweet Not Available"
"137620230645104640","1","1","1","0","1","Stasera si esce, finalmente. Perplesso sul governo Monti... ?"
"144821072297082881","1","0","1","0","1","Stasera #piazzapulita SALVATORI DELLA PATRIA Il governo Monti stanga i ceti deboli. Quando toccherà a quelli che non vengono mai toccati?"
"135269047536324608","1","1","0","1","1","#rimontiamo ""Bisognerebbe essere veri banditi per sabotare un governo Monti"". ""I requisiti ci sono"" (Ellekappa)"
"192590891918172161","1","1","1","0","1","quando il dito indica la luna lo stupido parla di #Grillo senza vedere il #movimento5stelle , le cose che vogliono fare e che hanno fatto."
"134388495497179136","1","0","1","0","1","Ah dimenticavo, ma tutta sta caciara per fare un governo #Monti? Mai na sorpresa dentro sto paese."
"143772505713295361","1","0","1","0","1","Il professor Monti ci chiede i sacrifici...e se non volessimo farli i sacrifici per quest'Italia?"
"192645039065808896","1","1","1","0","1","@andreaalicandro - #Grillo forse è meno comico di quanto tu pensi. Pensa ai pagliacci che abbiamo, piuttosto. @italiadeidolori"
"393306877758820352","1","1","0","1","0","Ho la risposta a tutte le vostre domande:Si"
"193467955529515009","0","0","0","0","1","#Grillo sottolinea la distanza dei palazzi della politica dalla vita reale. #Ultimaparola"
"164983843936415745","1","0","0","0","1","E non m'annoio! http://youtu.be/dG_2pIisk5o  @lorenzojova. Dedicata a Mario Monti"
"192583293693206529","0","0","0","0","1","#Grillo si fa portavoce della ""nuova società civile"" al Potere contro la partitocrazia ladrona. Ma non e' nata cosi anche la 2a Repubblica?"
"137051001453678592","0","0","0","0","1","Governo Monti. Ritratti: Fabrizio Barca http://nblo.gs/q7StC "
"393366576038432769","1","0","1","0","0","I 10 motivi per cui NON voglio che Studio Sport parli di basket http://www.buzzerbeaterblog.net/non-voglio-che-studio-sport-parli-di-basket/ …"
"136791637597753344","1","1","0","0","1","Buona fortuna al nuovo governo Monti. E' uno sporco lavoro ma qualcuno lo deve pur fare. #oramonti"
"161564061090316289","1","1","0","0","1","Definisce il governo Monti un ""esecutivo di buona volontà"". Ai partiti dice: ""Si impegnino, anche a riscattarsi"
"139011577574735872","1","1","0","0","1","Io del governo Monti sono convinto. Ma per uscire dalla crisi, ""raddrizzare"" il Paese e preparare la strada ad un bipolarismo civile..."
"192660261449109505","0","0","0","0","1","Tweet Not Available"
"391943452641878016","1","1","0","0","0","@Chingmitzyaaaaa hahahahahaha ;)))"
"393163999380246528","1","0","1","0","0","Un ultima riflessione prima di andare a dormire: Che fisico #demmmerda ha Daniel Radcliffe? Quello si che era vietato ai minori!"
"393284918861901824","1","1","0","1","0","Tempo fa Intercettato anche il cellulare di Bersani dagli USA ,nessuna protesta dal PD .pare gli abbian fatto 3 ricariche e poi han smesso."
"195766587897298944","0","0","0","0","1","#Grillo dice che #Napolitano è il presidente dei partiti. Ha ragione? Anche il capo dello Stato ha delle colpe?"
"192511036602064896","1","1","1","0","1","- #Grillo attacca anche #Vendola “Spara supercazzole in tv""... Concordo..Una politica impastata con la prosa .. #comecazzoparlobene .."
"144093008072159234","0","0","0","0","1","#Roma, presidenti delle province chiedono a #Napolitano modifica del decreto ""Salva Italia"" del governo #Monti http://tuttoggi.info/articolo/38872/ "
"194153327943090176","1","1","0","0","0","@xnickslips eh tra poco anche io! allora ci sentiamo, buonanotte! grazie per la lunga chiacchierata C:"
"134716785390923777","1","0","1","1","1","Tweet Not Available"
"193078921359659008","1","0","1","1","1","Io a #Grillo chiederei una cosa sola: ma i vestiti li lavi ancora con la biowashball? (Magari è il motivo per cui non rilascia interviste)."
"393259530039361536","1","1","1","0","0","@_MM_One_ Yahoo e gli altri siti sfottono e parlano di simulazione. Grazie, non ho visto alcuna moviola. Buona giornata"
"165001430988623872","1","0","0","0","1","Cosa sarebbe successo se la frase sulla #monotonia del #postofisso l’avesse detta Berlusconi e non Mario #Monti?"
"393460487310311424","1","0","1","0","0","@xlarryswish no, non farlo. non farlo per favore. i miei non vogliono che io abbia amici a distanza o altro"
"391842320913817600","0","0","0","0","0","MotoGP, Phillip Island: Marquez viene squalificato e Lorenzo riapre il Mondiale http://bit.ly/H8dPrx  #MondoPallone"
"146686736771198976","1","0","1","1","1","Il governo Monti: un bel ragazzo che si spaccia per grande seduttore, lasciando poi con l’amaro in bocca dopo una eiaculazione precoce #fb"
"134284176378703872","1","0","1","0","1","@PietroSalvatori @daw_blog verso l'implosione, farebbero meglio a pensare pragmaticamente alle condizioni da porre per un governo #Monti"
"144167574756802561","1","1","1","0","1","è poco? si! ma quello che ha fatto il governo Monti sulla lotta all’evasione è più di quello che ha fatto Berlusconi in 17 anni #ballarò"
"164642477507223553","1","0","0","0","1","Non avvertite qualcosa di strano? Il paese è sommerso dalla #neve e nessuno se la prende col governo... #monti"
"190809434304417792","1","1","0","0","0","dio come è volato il tempo..ti ho abbracciato, ti ho parlato, sono stata con te..grazie di tutto vita, ti amo più di me stessa @givemehoran"
"146132904865566720","0","0","0","0","1","""Questo non é un governo di destra"". Pier Luigi Bersani sul governo Monti, sul Corriere di oggi"
"137205429141897217","0","0","0","0","1","#governo #monti #ministri nell'archivio di Radio Radicale: #Elsa #Fornero #Ministro #Lavoro #Welfarehttp://www.radioradicale.it/soggetti/elsa-fornero …"
"134713105702862849","1","0","0","0","1","Mario Monti o come mi ha fatto notare Odifreddi ""Mari o Monti"". Di sicuro i suoi genitori avevano il senso dell'umorismo"
"396493851625402369","1","0","1","0","0","Tweet Not Available"
"193098806710120448","0","0","0","0","1","TT ITALIA 00:08 1.#serviziopubblico 2.#piazzapulita 3.#Grillo 4.Trota 5.Prince Of Persia 6.Franca Rame 7.Billboard Awards 8.Lega"
"153874971259703297","1","0","1","0","1","Professor Monti: Non posso accettare che si Dissangui chi è già in Agonia mentre i loro Assassini Festeggiano lo scampato pericolo."
"194491411360526336","1","0","1","0","1","Dopo il preoccupante 20% di #Le Pen, per chi crede nell'Europa unita è più necessario che mai votare #Hollande. E fermare #Grillo in Italia!"
"134627600193699842","1","1","1","0","1","Si all'Europa no all'EuroBANCA!!! No a Mario Monti #nomonti @Piopporosso @RaffaellaMad @SabaGiulia @santicautela @secoloditalia"
"391824577741213696","0","0","0","0","0","et voilà, ecco #laprima del manifesto in edicola (pre-abbonatevi su https://campagne.ilmanifesto.mobi ) #19opic.twitter.com/nbaEy673fP"
"393294226307309569","1","0","1","0","0","@fbuonocore ci stanno PONENDO IL CETRIOLO DRITTO DRITTO NEL ... ma loro se la sono pagata la pensione, PENSA AI CONTRIBUTI FIGURATIVI #M5S"
"196633660374523905","1","1","0","0","0","@ClaudiaAndreaVR non si puo fare indigestione di rugby,impossibile..."
"391742013005393920","1","1","0","0","0","@ciccicrokki finché ci sarà anche una sola stellina, sarò soddisfatto di me. :)"
"392027213732012032","1","1","0","1","0","@_cadeonthorne si! Ma te la do solo se mi dici se stai ancora con Nina *si illumina AHAHAHAH UWU*"
"134537092402397184","1","1","0","0","1","@Idvstaff un appello ad appoggiare il governo Monti, per adesso no elezioni, grazie #laresadeiconti"
"134552531908046848","1","1","1","0","1","Si va verso il #Governo #Monti ... un moderato, garante dei poteri forti, speriamo almeno che sia equo e non faccia macelleria sociale."
"195753122570833920","1","0","1","0","1","Non sono un fan degli attuali partiti, ma #Beppe #Grillo mi fa paura, non mi fido degli imbonitori. Abbiamo già dato per 20 anni, grazie."
"145074895091544064","0","0","0","0","1","D'Alema: ""Per la prima volta pagano anche i ricchi"": ROMA – ''Il professor Monti si e' trovato ad operare in una... http://bit.ly/tXEmcO "
"195606352628944897","1","0","0","0","1","Tweet Not Available"
"188600227236823040","1","1","0","0","0","@Sonounapolla Non e morto nessuno capita a tutti fare sbagli"
"192633861698621441","1","1","0","0","1","@fabvix1971 hanno una fottuta paura è tutto li il discorso. #Grillo è l'ultima alternativa..poi rimane la #rivoluzione"
"191639330878529538","1","1","1","0","0","All’avaro manca tanto quello che ha quanto quello che non ha http://fb.me/1yJKW2Zw3 "
"195627113288708096","0","0","0","0","1","#Piazzapulita Il primo applauso è all'imprenditore che dice politici tutti a casa. #Monti compreso. #Grillo si starà fregando le mani"
"137140607717081089","1","1","0","0","1","Al momento sentire parlare Mario Monti al posto di mi emoziona. A prescindere."
"161456651499618304","1","0","1","1","1","al prossimo Cdm il governo #Monti proporrà l'abolizione del valore legale del titolo di studio..continuiamo a dire che è un gran bel governo"
"136117740980281345","1","0","1","0","1","Il governo #Monti non e' ancora nato e gia' sta perdendo troppo tempo."
"134624880787337216","1","1","0","0","1","Vendola favorevole al governo Monti.Non me l'aspettavo e mi fa piacere! #FullMonti #3O8 #fatepresto"
"195534017846706176","1","1","0","0","0","Tweet Not Available"
"195613408043876352","1","1","1","0","1","@giuliainnocenzi quanto pressate voi siete abituati con i cialtroni classe politica Innocenzi, ha fatto bene #Grillo ha detto dal palco!"
"197011100179496960","0","0","0","0","0","@x_InLoveWithIan ma me dici che hai fatto?? xk hai messo i puntini?"
"134735829418520577","0","0","0","0","1","@riotta secondo me Bini va nel governo Monti."
"158936435917996032","1","0","1","0","1","Il colpo di stato sobrio di Mario Monti: http://youtu.be/JnDAJjsw5lw  via @youtubeche skifezza"
"161733440767655937","1","0","1","1","1","Il governo #Monti cerca una soluzione: un diplomatico italiano potrà partecipare a rock-concert nazisti, purché sobri"
"136543557514313728","1","1","0","0","1","Governo, Monti domani al Quirinale“Sono sereno, il Paese supererà le difficoltà” | Redazione Il Fatto Quotidiano | Il Fatto Quotidiano"
"191943324138078209","0","0","0","0","0","Tweet Not Available"
"395572235802804224","1","1","0","0","0","Mi sto commuovendo a guardare How I Met Your Mother"
"393383734344695808","0","0","0","0","0","Oltre 1000 occhiali da vista con lenti personalizzate. Sconti fino al 70% con Garanzia 100% soddisfatti o rimborsati. http://goo.gl/DGfwN6 "
"145846990872383488","1","0","0","0","1","Governo Monti: Cetto La Qualunque aveva previsto tutto!http://fb.me/1bsIeZnaZ "
"392041529839058945","1","1","0","0","0","Wow!!! @AttilioFontains ha risposto al mio messaggio !!!!!"
"190327565033013248","1","1","1","0","0","@zaynmalik sei andato a fare surf,eh!? Ma non ti faceva male la testolina con tutto quell'alcool? Boh. x x"
"137046146202869761","1","1","0","0","1","Piovono Rane Immaginazione: Dice Dario Franceschni su Twitter «Governo Monti, difficile immaginare di meglio».E...http://bit.ly/rxVgy2 "
"193357971399516160","1","1","1","0","1","@beppe_grillo Beh? Non è stato il primo a dire che Grillo non era in grado di far politica perchè manda sempre tutti a cagare? #Grillo vai!"
"147604594032254976","0","0","0","0","1","Dopo un mese alla guida del governo Mario #Monti rischia di perdere 40 voti | http://www.ilfattoquotidiano.it/2011/12/16/astenuti-e-minacce-monti-rischia-40-voti/177873/ … via @fattoquotidiano"
"393351823269978112","1","0","1","1","0","@flawshar essere interrogata, civiltà inglese dove posso essere interrogata e fisica dove posso essere interrogata. figo eh?"
"148844654790578176","1","0","1","0","1","sulla questione frequenze TV il governo Monti è titubante, sento puzza di ricatto #tgla7"
"393186849768079360","0","0","0","0","0","domani a Roma @Civati lancerà la campagna congressuale,e ci invita tutti! Al Teatro Vittoria alle 17 o in streaming https://www.facebook.com/events/1378960639009606/ …"
"135638259572289536","1","1","0","0","1","Caro Mario Monti, Informazione e Internet sono importanti. Comunque buon lavoro http://mdplab.blogspot.com/2011/11/caro-mario-monti.html … #25aprile #maipiu schiavi"
"164645477399277568","0","0","0","0","1","NONOSTANTE GLI SCIOPERI SALE DI 5 PUNTI LA FIDUCIA NEL GOVERNO MONTI http://10.36.1.248:15871/cgi-bin/blockOptions.cgi?ws-session=2416742090"
"193305203611672577","1","0","1","0","1","Dopo le baggianate di #Grillo e l'annuncio del #PartitoDellaNazione, anche il PDL non poteva far mancare la #PuttanataDellaSettimana"
"191206610851463169","0","0","0","0","0","Tweet Not Available"
"163170219525804033","1","0","1","0","1","Governo monti arrogante e delle banche massonico ma il popolo li punirà presto siamo solo all'inizio della rivoluzione"
"134341884591083521","1","0","1","1","1","Secondo me nel governo #Monti ci mettono pure Bini Smaghi. Così Sarkozy e' contento. E poi basta, pero'."
